+----------+----------+---------------------------+---------------------------------------------------------------------------------------------------------------------------------------------------+--------------+-------------------+------------------+---------------------------------------------+
| ObjectID |  Medium  |            Date           |                                                                     Dimensions                                                                    | DateAcquired |     Department    |  Classification  |                     URL                     |
|  70893   | Drypoint |            1990           |                                 plate: 11 7/8 x 14 7/8" (30.2 x 37.8 cm); sheet: 17 3/8 x 19 15/16" (44 x 50.7 cm)                                |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70893 |
|  155790  | Drypoint |            2009           |                                 plate: 4 15/16 x 3 3/8" (12.5 x 8.6 cm); sheet: 15 1/2 x 12 1/2" (39.4 x 31.8 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/155790 |
|  153417  | Drypoint |            2004           |                                 plate: 2 5/8 x 4 3/16" (6.6 x 10.6 cm); sheet: 9 13/16 x 10 11/16" (25 x 27.1 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/153417 |
|  71414   | Drypoint |            1990           |                              plate: 15 13/16 x 10 15/16" (40.1 x 27.8 cm); sheet: 25 7/8 x 19 13/16" (65.8 x 50.4 cm)                             |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71414 |
|  119609  | Drypoint |            2002           |                                     plate: 8 7/16 x 10 7/8" (21.5 x 27.7 cm); sheet: 10 5/8 x 13" (27 x 33 cm)                                    |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119609 |
|  71095   | Drypoint |            1995           |                                 plate: 8 9/16 x 6 1/4" (21.7 x 15.8 cm); sheet: 12 15/16 x 10 1/8" (33 x 25.7 cm)                                 |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71095 |
|  72135   | Drypoint |         1991-1992         |                                  plate: 17 11/16 × 13 3/8" (45 × 34 cm); sheet: 24 7/16 × 19 9/16" (62 × 49.7 cm)                                 |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/72135 |
|  155797  | Drypoint |            2009           |                                 plate: 4 15/16 x 3 3/8" (12.5 x 8.6 cm); sheet: 15 1/2 x 12 1/2" (39.4 x 31.8 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/155797 |
|  84291   | Drypoint |            1996           |                                    plate: 4 x 8 7/8" (10.1 x 22.5 cm); sheet: 6 3/4 x 11 1/8" (17.2 x 28.2 cm)                                    |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84291 |
|  71802   | Drypoint |            1993           |                                plate: 16 3/4 x 9 15/16" (42.6 x 25.3 cm); sheet: 22 3/16 x 14 15/16" (56.3 x 38 cm)                               |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71802 |
|  84486   | Drypoint |            1999           |                                  plate: 23 1/4 x 14 7/8" (59 x 37.8 cm); sheet: 29 15/16 x 22 1/16" (76 x 56 cm)                                  |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84486 |
|  119795  | Drypoint |            2003           |                                    plate: 11 x 8 3/4" (28 x 22.3 cm); sheet: 14 9/16 x 10 13/16" (37 x 27.5 cm)                                   |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119795 |
|  116419  | Drypoint |            1996           |                                      plate: 3 15/16 x 8 7/8" (10 x 22.5 cm); sheet: 14 x 14" (35.5 x 35.5 cm)                                     |  2008-06-18  | Drawings & Prints |      Print       |                                             |
|  84162   | Drypoint |            2001           |                                plate: 4 15/16 x 6 15/16" (12.5 x 17.6 cm); sheet: 9 3/4 x 11 1/4" (24.8 x 28.6 cm)                                |  2002-04-04  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84162 |
|  84498   | Drypoint |            1999           |                                 plate: 11 15/16 x 9 7/8" (30.3 x 25.1 cm); sheet: 14 15/16 x 11 7/16" (38 x 29 cm)                                |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84498 |
|  70643   | Drypoint |            1996           |                                     plate: 8 9/16 x 6 1/4" (21.7 x 15.8 cm); sheet: 13 x 10 1/4" (33 x 26 cm)                                     |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70643 |
|  72136   | Drypoint |            1995           |                                  plate: 8 9/16 x 6 1/4" (21.7 x 15.8 cm); sheet: 13 3/8 x 9 5/16" (34 x 23.6 cm)                                  |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/72136 |
|  155787  | Drypoint |            2009           |                                 plate: 4 15/16 x 3 3/8" (12.5 x 8.6 cm); sheet: 15 1/2 x 12 1/2" (39.4 x 31.8 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/155787 |
|  61322   | Drypoint |            1994           | plate (component A): 3 7/8 x 2 7/16" (9.8 x 6.2 cm); plate (component B): 3 9/16 x 2 3/16" (9 x 5.5 cm); sheet: 19 11/16 x 15 1/16" (50 x 38.3cm) |  1997-03-06  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/61322 |
|  84432   | Drypoint |            1999           |                                   plate: 5 7/8 x 4 15/16" (14.9 x 12.6 cm); sheet: 9 7/16 x 8 1/4" (24 x 21 cm)                                   |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84432 |
|  71619   | Drypoint |            1993           |                                    plate: 8 3/8 x 6 1/4" (21.3 x 15.9 cm); sheet: 26 x 18 1/16" (66 x 45.9 cm)                                    |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71619 |
|  119502  | Drypoint |            2001           |                                plate: 11 7/8 x 9 13/16" (30.2 x 25 cm); sheet: 13 11/16 x 11 1/4" (34.7 x 28.5 cm)                                |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119502 |
|  155811  | Drypoint |            2009           |                                    plate: 9 x 6 3/8" (22.9 x 16.2 cm); sheet: 13 1/2 x 10 1/2" (34.3 x 26.7 cm)                                   |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/155811 |
|  59488   | Drypoint |            1995           |                                  plate: 8 9/16 x 6 1/4" (21.7 x 15.8 cm); sheet: 11 7/16 x 9 3/4" (29 x 24.8 cm)                                  |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/59488 |
|  84159   | Drypoint |            1999           |                              sheet: 17 3/16 x 15 1/16" (43.7 x 38.3 cm); plate: 11 15/16 x 9 15/16" (30.4 x 25.2 cm)                              |  2002-04-04  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84159 |
|  150498  | Drypoint |            2004           |                                plate: 13 7/8 x 9 15/16" (35.3 x 25.2 cm); sheet: 16 1/2 x 12 1/2" (41.9 x 31.7 cm)                                |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150498 |
|  84553   | Drypoint |            2000           |                                  plate: 7 1/16 × 5 3/4" (17.9 × 14.6 cm); sheet: 16 11/16 × 14" (42.4 × 35.6 cm)                                  |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84553 |
|  70663   | Drypoint |         1989-1990         |                                plate: 12 15/16 x 16 7/8" (32.8 x 42.8 cm); sheet: 19 11/16 x 25 7/8" (50 x 65.8 cm)                               |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70663 |
|  115711  | Drypoint |            2003           |                                   plate: 4 3/4 x 5 11/16" (12 x 14.5 cm); page: 8 3/4 × 9 1/4" (22.3 × 23.5 cm)                                   |  2005-06-02  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/115711 |
|  66088   | Drypoint |            1992           |                                 plate: 17 3/4 x 27 3/8" (45.1 x 69.6 cm); sheet: 20 7/8 x 30 1/16" (53 x 76.4 cm)                                 |  1994-05-26  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/66088 |
|  155789  | Drypoint |            2009           |                                 plate: 4 15/16 x 3 3/8" (12.5 x 8.6 cm); sheet: 15 1/2 x 12 1/2" (39.4 x 31.8 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/155789 |
|  59599   | Drypoint |            1992           |                               plate: 38 15/16 × 30 7/8" (98.9 × 78.4 cm); sheet: 47 7/16 × 37 1/8" (120.5 × 94.3 cm)                              |  1993-01-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/59599 |
|  71213   | Drypoint |            1995           |                                  plate: 8 7/16 x 6 5/16" (21.5 x 16 cm); sheet: 11 1/8 x 8 15/16" (28 x 22.7 cm)                                  |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71213 |
|  84350   | Drypoint |         1997-1999         |                               plate: 11 11/16 x 11 3/4" (29.7 x 29.8 cm); sheet: 15 9/16 x 15 9/16" (39.5 x 39.6 cm)                              |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84350 |
|  119335  | Drypoint |            2000           |                                 plate: 4 15/16 x 8 3/8" (12.5 x 21.3 cm); sheet: 9 3/16 × 11 3/4" (23.4 × 29.8 cm)                                |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119335 |
|  113318  | Drypoint |            2005           |                                    plate: 11 15/16 x 5 7/8" (30.4 x 15 cm); sheet: 15 1/2 x 8" (39.4 x 20.3 cm)                                   |  2008-03-12  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/113318 |
|  155784  | Drypoint |            2009           |                                 plate: 4 15/16 x 3 3/8" (12.5 x 8.6 cm); sheet: 15 1/2 x 12 1/2" (39.4 x 31.8 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/155784 |
|  119588  | Drypoint |         2001-2003         |                                    plate: 8 7/8 x 11 7/8" (22.6 x 30.1 cm); sheet: 10 5/8 x 14" (27 x 35.5 cm)                                    |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119588 |
|  59502   | Drypoint |            1999           |                                   plate: 10 13/16 x 7 13/16" (27.5 x 19.9cm); sheet: 14 9/16 x 11" (37 x 28 cm)                                   |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/59502 |
|  63578   | Drypoint |         1989-1990         |                               plate: 4 15/16 x 6 15/16" (12.6 x 17.6 cm); sheet: 19 1/2 × 14 1/16" (49.5 × 35.7 cm)                               |  1990-05-02  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/63578 |
|  71951   | Drypoint |            1992           |                                 plate: 7 5/16 x 5 3/8" (18.6 x 13.7 cm); sheet: 20 5/8 x 15 1/16" (52.4 x 38.2 cm)                                |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71951 |
|  71543   | Drypoint |          c. 1993          |                                   plate: 13 3/16 x 8 1/4" (33.5 x 20.9 cm); sheet: 26 1/8 x 18" (66.4 x 45.7 cm)                                  |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71543 |
|  128381  | Drypoint |            2004           |                                        plate: 3 x 7" (7.6 x 17.8 cm); sheet: 9 1/16 x 12 3/16" (23 x 31 cm)                                       |  2009-04-14  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/128381 |
|  119812  | Drypoint |            2003           |                                    plate: 9 3/16 x 7" (23.3 x 17.8 cm); sheet: 15 1/2 x 11 7/16" (39.3 x 29 cm)                                   |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119812 |
|  72248   | Drypoint |            1995           |                                   plate: 4 x 9 15/16" (10.1 x 25.3 cm); sheet: 6 5/16 x 11 1/16" (16 x 28.1 cm)                                   |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/72248 |
|  84147   | Drypoint |            2001           |                                plate: 11 7/8 x 9 13/16" (30.2 x 25 cm); sheet: 18 15/16 x 16 1/16" (48.1 x 40.8 cm)                               |  2002-04-04  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84147 |
|  150489  | Drypoint |            2002           |                                plate: 11 7/8 x 11 15/16" (30.2 x 30.4 cm); sheet: 14 15/16 x 13 1/8" (38 x 33.3 cm)                               |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150489 |
|  61814   | Drypoint |            1992           |                                  plate: 7 15/16 x 14 15/16" (20.1 x 37.9 cm); sheet: 15 3/8 x 22" (39 x 55.9 cm)                                  |  1993-05-03  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/61814 |
|  142201  | Drypoint |            2006           |                                  plate: 6 7/8 x 4 13/16" (17.5 x 12.3 cm); sheet: 10 x 6 15/16" (25.4 x 17.7 cm)                                  |  2010-11-10  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/142201 |
|  68787   | Drypoint |            1999           |                                plate: 11 7/8 x 9 7/8" (30.1 x 25.1 cm); sheet: 17 1/16 x 15 1/16" (43.4 x 38.3 cm)                                |  1999-11-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/68787 |
|  119392  | Drypoint |         1993-1995         |                                  plate: 6 13/16 x 4 13/16" (17.3 x 12.3 cm); sheet: 10 1/4 x 8 1/4" (26 x 21 cm)                                  |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119392 |
|  150493  | Drypoint |            2004           |                                plate: 13 7/8 x 10 1/8" (35.3 x 25.2 cm); sheet: 16 7/16 x 12 1/2" (41.8 x 31.7 cm)                                |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150493 |
|  71461   | Drypoint |            1990           |                                 plate: 15 3/4 x 10 15/16" (40.1 x 27.8 cm); sheet: 28 1/8 x 19 1/2" (71 x 49.5 cm)                                |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71461 |
|  84142   | Drypoint |            2000           |                                 plate: 7 7/8 × 10 7/8" (20 × 27.7 cm); sheet: 15 1/16 x 17 1/16" (38.2 x 43.4 cm)                                 |  2002-04-04  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84142 |
|  150618  | Drypoint |            2007           |                                    plate: 5 7/8 x 5" (15 x 12.7 cm); sheet: 12 5/16 x 6 15/16" (31.2 x 17.7 cm)                                   |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150618 |
|  70636   | Drypoint |            1996           |                                    plate: 8 9/16 x 6 1/4" (21.7 x 15.9 cm); sheet: 13 x 10 1/4" (33 x 26.1 cm)                                    |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70636 |
|  150584  | Drypoint |            2004           |                                plate: 6 5/8 x 5 15/16" (16.8 x 15.1 cm); sheet: 10 9/16 x 8 15/16" (26.8 x 22.7 cm)                               |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150584 |
|  150506  | Drypoint |            2002           |                                     plate: 12 × 10" (30.5 × 25.4 cm); sheet: 16 1/4 × 13 3/4" (41.3 × 34.9 cm)                                    |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150506 |
|  70690   | Drypoint |            1995           |                                   plate: 8 7/16 x 6 1/4" (21.5 x 15.8 cm); sheet: 11 1/8 x 8 7/8" (28 x 22.6 cm)                                  |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70690 |
|  10115   | Drypoint |            1992           |                                  plate: 6 5/8 x 4 15/16" (16.8 x 12.5 cm); page: 11 1/2 x 8 3/4" (29.2 x 22.2 cm)                                 |  1993-01-18  | Drawings & Prints | Illustrated Book |  http://www.moma.org/collection/works/10115 |
|  61815   | Drypoint |            1993           |                                 plate: 5 3/4 x 3 11/16" (14.6 x 9.3 cm); sheet: 12 13/16 x 8 3/4" (32.6 x 22.3 cm)                                |  1994-01-25  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/61815 |
|  71183   | Drypoint |            1995           |                                    plate: 8 1/2 x 6 3/16" (21.6 x 15.7 cm); sheet: 14 5/8 x 10" (37 x 25.5 cm)                                    |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71183 |
|  150698  | Drypoint |            2009           |                                      plate: 8 7/8 x 6 7/16" (22.6 x 16.4 cm); sheet: 12 x 9" (30.5 x 22.8 cm)                                     |  2012-10-03  | Drawings & Prints |      Print       |                                             |
|  84470   | Drypoint |            1999           |                                   plate: 9 15/16 x 3 15/16" (25.3 x 10 cm); sheet: 15 3/4 x 12 5/8" (40 x 32 cm)                                  |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84470 |
|  155780  | Drypoint |            2009           |                                 plate: 4 15/16 x 3 3/8" (12.5 x 8.6 cm); sheet: 15 1/2 x 12 1/2" (39.4 x 31.8 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/155780 |
|  59490   | Drypoint |            1995           |                                  plate: 8 9/16 x 6 1/4" (21.8 x 15.9 cm); sheet: 11 13/16 x 9 7/16" (30 x 24 cm)                                  |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/59490 |
|  84537   | Drypoint |            1999           |                                 plate: 8 7/8 x 11 7/8" (22.5 x 30.2 cm); sheet: 11 1/4 x 16 7/8" (28.6 x 42.8 cm)                                 |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84537 |
|  70705   | Drypoint |            1995           |                                  plate: 8 7/16 x 6 3/16" (21.5 x 15.7 cm); sheet: 13 7/16 x 10 1/4" (34 x 26 cm)                                  |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70705 |
|  155792  | Drypoint |            2009           |                                 plate: 4 15/16 x 3 3/8" (12.5 x 8.6 cm); sheet: 15 1/2 x 12 1/2" (39.4 x 31.8 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/155792 |
|  204652  | Drypoint |            2000           |                                   plate: 11 7/8 × 9 7/8" (30.2 × 25.1 cm); sheet: 16 × 14 5/8" (40.6 × 37.1 cm)                                   |  2016-06-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/204652 |
|  72439   | Drypoint |          c. 1990          |                                    plate: 5 7/8 x 9" (15 x 22.8 cm); sheet: 14 15/16 x 11 3/16" (38 x 28.4 cm)                                    |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/72439 |
|  71333   | Drypoint |            1996           |                                 plate: 8 9/16 x 6 1/4" (21.7 x 15.9 cm); sheet: 12 15/16 x 10 1/2" (33 x 26.7 cm)                                 |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71333 |
|  150710  | Drypoint |          c. 2003          |                                plate: 4 11/16 x 5 13/16" (11.9 x 14.7 cm); sheet: 10 7/8 x 11 1/4" (27.7 x 28.5 cm)                               |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150710 |
|  150494  | Drypoint |            2004           |                                plate: 13 7/8 x 10 1/8" (35.3 x 25.2 cm); sheet: 17 1/2 x 11 15/16" (44.5 x 30.4 cm)                               |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150494 |
|  119367  | Drypoint |         1999-2002         |                                 plate: 4 15/16 x 8 3/8" (12.5 x 21.3 cm); sheet: 9 5/16 × 11 3/4" (23.7 × 29.8 cm)                                |  2008-10-08  | Drawings & Prints |      Print       |                                             |
|  116507  | Drypoint |            2001           |                                plate: 17 11/16 x 4 7/16" (45 x 11.3 cm); sheet: 21 15/16 x 8 1/2" (55.8 x 21.6 cm)                                |  2008-06-18  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/116507 |
|  72149   | Drypoint |         1991-1992         |                                  plate: 17 3/4 × 13 3/8" (45.1 × 34 cm); sheet: 30 1/2 × 22 7/16" (77.5 × 57 cm)                                  |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/72149 |
|  84332   | Drypoint |            1997           |                                 plate: 11 5/8 x 11 5/8" (29.6 x 29.6 cm); sheet: 16 5/8 x 14 15/16" (42.2 x 38 cm)                                |  2008-06-18  | Drawings & Prints |      Print       |                                             |
|  119562  | Drypoint |         2001-2002         |                                   plate: 3 9/16 x 4 1/2" (9 x 11.5 cm); sheet: 8 1/16 x 11 1/4" (20.5 x 28.5 cm)                                  |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119562 |
|  70922   | Drypoint |            1989           |                               plate: 9 15/16 x 16 3/4" (25.2 x 42.5 cm); sheet: 17 1/8 x 24 15/16" (43.5 x 63.3 cm)                               |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70922 |
|  204658  | Drypoint |            2004           |                              plate (oval): 9 1/4 × 6 9/16" (23.5 × 16.7 cm); sheet: 13 1/2 × 13 5/8" (34.3 × 34.6 cm)                             |  2016-06-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/204658 |
|  150705  | Drypoint |          c. 2003          |                                  plate: 4 3/4 x 5 13/16" (12 x 14.8 cm); sheet: 7 13/16 x 8 3/4" (19.9 x 22.3 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150705 |
|  150531  | Drypoint |            2002           |                                plate: 9 15/16 × 11 7/8" (25.2 × 30.2 cm); sheet: 14 9/16 × 16 5/16" (37 × 41.4 cm)                                |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150531 |
|  84268   | Drypoint |            1993           |                                    plate: 9 x 11 15/16" (22.9 x 30.3 cm); sheet: 19 1/2 x 20" (49.5 x 50.8 cm)                                    |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84268 |
|  84566   | Drypoint |         2000–2003         |                                plate: 10 1/16 x 7 3/8" (25.5 x 18.8 cm); sheet: 15 7/16 x 11 1/8" (39.2 x 28.3 cm)                                |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84566 |
|  70792   | Drypoint |            1996           |                                 plate: 8 9/16 x 6 1/4" (21.7 x 15.9 cm); sheet: 13 3/16 x 10 9/16" (33 x 26.8 cm)                                 |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70792 |
|  84482   | Drypoint |            1999           |                               plate: 15 7/8 x 10 13/16" (40.3 x 27.4 cm); sheet: 16 5/16 x 11 1/8" (41.5 x 28.3 cm)                               |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84482 |
|  84410   | Drypoint |            1999           |                                  plate: 11 15/16 x 9 15/16" (30.3 x 25.2 cm); sheet: 14 15/16 x 13" (38 x 33 cm)                                  |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84410 |
|  59462   | Drypoint |            1994           |      plate (front): 3 7/8 x 2 7/16" (9.8 x 6.2 cm); plate (back): 3 7/16 x 2 3/16" (8.8 x 5.6 cm); sheet: 22 7/16 x 14 15/16" (57 x 37.9 cm)      |  2008-06-18  | Drawings & Prints |      Print       |                                             |
|  84329   | Drypoint |            1997           |                                plate: 11 5/8 x 11 5/8" (29.6 x 29.6 cm); sheet: 15 9/16 x 15 9/16" (39.5 x 39.5 cm)                               |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84329 |
|  70906   | Drypoint |            1989           |                                    plate: 9 x 6 3/4" (22.8 x 17.1 cm); sheet: 19 1/2 × 14 1/8" (49.5 × 35.8 cm)                                   |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/70906 |
|  59486   | Drypoint |            1995           |                                    plate: 8 9/16 x 6 3/16" (21.7 x 15.7 cm); sheet: 11 x 9 3/16" (28 x 23.4 cm)                                   |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/59486 |
|  150614  | Drypoint |          c. 2005          |                               plate: 6 13/16 × 4 13/16" (17.3 × 12.2 cm); sheet: 11 1/4 × 10 1/16" (28.5 × 25.5 cm)                               |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150614 |
|  153420  | Drypoint |            2007           |                                  plate: 18 x 10 15/16" (45.7 x 27.8 cm); sheet: 23 1/8 x 14 3/4" (58.7 x 37.5 cm)                                 |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/153420 |
|  150607  | Drypoint |            2003           |                                   plate: 10 7/8 x 8 15/16" (27.7 x 22.7 cm); sheet: 16 x 14 3/16" (40.6 x 36 cm)                                  |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150607 |
|  63573   | Drypoint |         1989-1990         |                                plate: 6 15/16 x 4 7/8" (17.7 x 12.4 cm); sheet: 19 1/2 × 14 1/16" (49.5 × 35.7 cm)                                |  1990-05-02  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/63573 |
|  62049   | Drypoint |            1993           |                                 plate: 10 3/4 x 7 7/16" (27.3 x 18.9 cm); sheet: 17 11/16 x 13 1/2" (45 x 34.3 cm)                                |  1994-01-25  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/62049 |
|  71168   | Drypoint |            1995           |                                    plate: 8 1/2 x 6 1/4" (21.6 x 15.8 cm); sheet: 9 15/16 x 7 1/2" (25 x 19 cm)                                   |  1996-11-12  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71168 |
|  84150   | Drypoint |            2000           |                                 plate: 7 x 5 13/16" (17.8 x 14.7 cm); sheet: 15 1/16 x 11 15/16" (38.3 x 30.4 cm)                                 |  2002-04-04  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84150 |
|  84158   | Drypoint |            1999           |                                plate: 10 7/8 x 7 13/16" (27.6 x 19.9 cm); sheet: 17 1/8 x 15 1/16" (43.5 x 38.3 cm)                               |  2002-04-04  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84158 |
|  71636   | Drypoint |            1990           |                                plate: 16 3/4 x 9 13/16" (42.6 x 25.3 cm); sheet: 24 11/16 x 17 11/16" (62 x 45 cm)                                |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/71636 |
|  153416  | Drypoint |            2004           |                                   plate: 6 3/4 x 9 5/16" (17.2 x 23.6 cm); sheet: 15 1/4 x 17" (38.8 x 43.2 cm)                                   |  2012-02-07  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/153416 |
|  150435  | Drypoint |            2006           |                                   plate: 3 15/16 x 5 7/8" (10 x 15 cm); sheet: 8 7/8 x 9 7/16" (22.6 x 23.9 cm)                                   |  2012-10-03  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/150435 |
|  62330   | Drypoint |            1942           |                                 plate: 4 7/8 x 7 7/16" (12.4 x 18.9 cm); sheet: 9 15/16 x 12 15/16" (25 x 33.1 cm)                                |  1990-05-02  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/62330 |
|  84560   | Drypoint |            2000           |                                 plate: 11 15/16 x 9 15/16" (30.3 x 25.3 cm); sheet: 16 5/8 x 14" (42.2 x 35.5 cm)                                 |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84560 |
|  72247   | Drypoint |            1992           |                                  plate: 17 3/4 x 27 3/8" (45.1 x 69.6 cm); sheet: 20 7/8 × 29 15/16" (53 × 76 cm)                                 |  1993-11-17  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/72247 |
|  119622  | Drypoint |            2002           |                                     plate: 11 7/8 x 9 3/4" (30.2 x 24.8 cm); sheet: 15 3/8 x 11" (39 x 28 cm)                                     |  2008-10-08  | Drawings & Prints |      Print       | http://www.moma.org/collection/works/119622 |
|  84456   | Drypoint |            1999           |                                    plate: 3 1/2 x 9 11/16" (8.9 x 24.6 cm); sheet: 7 1/2 x 13 3/4" (19 x 35 cm)                                   |  2008-06-18  | Drawings & Prints |      Print       |  http://www.moma.org/collection/works/84456 |
